H2AC19	1q21.2	Q6FI13	H2A2A_HUMAN		Histone H2A type 2-A (H2A-clustered histone 18) (H2A-clustered histone 19) (Histone H2A.2) (Histone H2A/o) [HIST2H2AA4]
H2AC20	1q21-q23	Q16777	H2A2C_HUMAN	602797	
H2AC21	1q21	Q8IUE6	H2A2B_HUMAN	615014	
H2AW	1q42.13	Q7L7L0	H2A3_HUMAN	615015	
H2BC18	1q21.2	Q5QNW6	H2B2F_HUMAN		Histone H2B type 2-F (H2B-clustered histone 18) [HIST2H2BF]
H2BC19P	1q21-q23	Q6DRA6	H2B2D_HUMAN		Putative histone H2B type 2-D (H2B-clustered histone 19 pseudogene) [HIST2H2BD]
H2BC20P	1q21.2	Q6DN03	H2B2C_HUMAN		Putative histone H2B type 2-C (H2B-clustered histone 20 pseudogene) (Histone H2B.t) (H2B/t) [HIST2H2BC]
H2BC21	1q21-q23	Q16778	H2B2E_HUMAN	601831	
H2BU1	1q42.13	Q8N257	H2B3B_HUMAN	615046	
H3-2	1q21.1	Q5TEC6	H3PS2_HUMAN		Histone HIST2H3PS2 [HIST2H3PS2]
H3-3A	1q41	P84243	H33_HUMAN	601128	
H3-4	1q32	Q16695	H31T_HUMAN	602820	
H3C13	1q21.2	Q71DI3	H32_HUMAN		Histone H3.2 (H3-clustered histone 13) (H3-clustered histone 14) (H3-clustered histone 15) (Histone H3/m) (Histone H3/o) [HIST2H3D]
H3C14	1q21.2	Q71DI3	H32_HUMAN		Histone H3.2 (H3-clustered histone 13) (H3-clustered histone 14) (H3-clustered histone 15) (Histone H3/m) (Histone H3/o) [H3F2] [H3FM] [HIST2H3C]
H3C15	1q21.2	Q71DI3	H32_HUMAN	142780	
H4C14	1q21.2	P62805	H4_HUMAN	602822	
H4C15	1q21.2	P62805	H4_HUMAN	142750	
H6PD	1p36	O95479	G6PE_HUMAN	138090	
HAO2	1p13.1	Q9NYQ3	HAOX2_HUMAN	605176	
HAPLN2	1q21.2	Q9GZV7	HPLN2_HUMAN		Hyaluronan and proteoglycan link protein 2 precursor (Brain link protein 1) [BRAL1]
HAX1	1q21.2	O00165	HAX1_HUMAN	605998	
HCN3	1q22	Q9P1Z3	HCN3_HUMAN	609973	
HCRTR1	1p33	O43613	OX1R_HUMAN	602392	
HDAC1	1p34.1	Q13547	HDAC1_HUMAN	601241	
HDGF	1q21-q23	P51858	HDGF_HUMAN	600339	
HEATR1	1q42.3	Q9H583	HEAT1_HUMAN		HEAT repeat-containing protein 1 (Protein BAP28) (U3 small nucleolar RNA-associated protein 10 homolog) [Contains: HEAT repeat-containing protein 1, N-terminally processed] [BAP28] [UTP10]
HECTD3	1p34.1	Q5T447	HECD3_HUMAN	618638	
HENMT1	1p13.3	Q5T8I9	HENMT_HUMAN	612178	
HES2	1p36.11-p36.31	Q9Y543	HES2_HUMAN	609970	
HES3	1p36.31	Q5TGS1	HES3_HUMAN	609971	
HES4	1p36.33	Q9HCC6	HES4_HUMAN	608060	
HES5	1p36.32	Q5TA89	HES5_HUMAN	607348	
HEYL	1p34.2	Q9NQ87	HEYL_HUMAN	609034	
HFM1	1p22.2	A2PYH4	HFM1_HUMAN	615684	
HHAT	1q32	Q5VTY9	HHAT_HUMAN	605743	
HHIPL2	1q41	Q6UWX4	HIPL2_HUMAN		HHIP-like protein 2 precursor [HHIP3] [KIAA1822L] [UNQ841/PRO1779]
HHLA3	1p31.1	Q9XRX5	HHLA3_HUMAN	604372	
HIPK1	1p13.2	Q86Z02	HIPK1_HUMAN	608003	
HIVEP3	1p34	Q5T1R4	ZEP3_HUMAN	606649	
HJV	1q21.2	Q6ZVN8	RGMC_HUMAN	608374	
HLX	1q41-q42.1	Q14774	HLX_HUMAN	142995	
HMCN1	1q25.3-q31.1	Q96RW7	HMCN1_HUMAN	608548	
HMGB4	1p35.1	Q8WW32	HMGB4_HUMAN		High mobility group protein B4
HMGCL	1p35-p36.1	P35914	HMGCL_HUMAN	613898	
HMGCS2	1p12-p13	P54868	HMCS2_HUMAN	600234	
HMGN2	1p36.1	P05204	HMGN2_HUMAN	163910	
HNRNPCL1	1p36.21	O60812	HNRC1_HUMAN		Heterogeneous nuclear ribonucleoprotein C-like 1 (hnRNP C-like-1) (hnRNP core protein C-like 1) [HNRPCL1]
HNRNPCL2	1p36.21	B2RXH8	HNRC2_HUMAN		Heterogeneous nuclear ribonucleoprotein C-like 2 (hnRNP C-like-2) [HNRNPCP5]
HNRNPCL3	1p36.21	B7ZW38	HNRC3_HUMAN		Heterogeneous nuclear ribonucleoprotein C-like 3
HNRNPCL4	1p36.21	P0DMR1	HNRC4_HUMAN		Heterogeneous nuclear ribonucleoprotein C-like 4
HNRNPR	1p36.12	O43390	HNRPR_HUMAN	607201	
HNRNPU	1q43	Q00839	HNRPU_HUMAN	602869	
HOOK1	1p32.1	Q9UJC3	HOOK1_HUMAN	607820	
HORMAD1	1q21.2	Q86X24	HORM1_HUMAN	609824	
HP1BP3	1p36.12	Q5SSJ5	HP1B3_HUMAN	616072	
HPCA	1p34.2-p35	P84074	HPCA_HUMAN	142622	
HPCAL4	1p34.2	Q9UM19	HPCL4_HUMAN		Hippocalcin-like protein 4 (HLP4)
HPDL	1p34.1	Q96IR7	HPDL_HUMAN	618994	
HRES1	1q42	P13985	HRES1_HUMAN	143025	
HRNR	1q21.3	Q86YZ3	HORN_HUMAN	616293	
HS2ST1	1p22.1-p31.1	Q7LGA3	HS2ST_HUMAN	604844	
HSD11B1	1q32.2	P28845	DHI1_HUMAN	600713	
HSD17B7	1q23	P56937	DHB7_HUMAN	606756	
HSD3B1	1p13.1	P14060	3BHS1_HUMAN	109715	
HSD3B2	1p13.1	P26439	3BHS2_HUMAN	613890	
HSPA6	1q	P17066	HSP76_HUMAN	140555	
HSPA7	1q23.1	P48741	HSP77_HUMAN	140556	
HSPB11	1p32.3	Q9Y547	IFT25_HUMAN		Intraflagellar transport protein 25 homolog (Heat shock protein beta-11) (Hspb11) (Placental protein 25) (PP25) [C1orf41] [IFT25] [HSPC034]
HSPB7	1p36.11-p36.2	Q9UBY9	HSPB7_HUMAN	610692	
HSPG2	1p35-p36.1	P98160	PGBM_HUMAN	142461	
HTR1D	1p34.3-p36.3	P28221	5HT1D_HUMAN	182133	
HTR6	1p35-p36	P50406	5HT6R_HUMAN	601109	
HYI	1p34.2	Q5T013	HYI_HUMAN		Putative hydroxypyruvate isomerase (EC 5.3.1.22) (Endothelial cell apoptosis protein E-CE1) [HT036] [SB156]
IARS2	1q41	Q9NSE4	SYIM_HUMAN	612801	
IBA57	1q42.13	Q5T440	CAF17_HUMAN	615316	
IBA57-DT	1q42.13	B1ANH7	IBADT_HUMAN		Putative uncharacterized protein IBA57-DT (IBA57 antisense RNA 1) (IBA57 antisense gene protein 1) (IBA57 divergent transcripte) [C1orf148] [IBA57-AS1]
ICMT	1p36.21	O60725	ICMT_HUMAN	605851	
ID3	1p36.13-p36.22	Q02535	ID3_HUMAN	600277	
IER5	1q25.3	Q5VY09	IER5_HUMAN	607177	
IFFO2	1p36.13	Q5TF58	IFFO2_HUMAN		Intermediate filament family orphan 2
IFI16	1q22	Q16666	IF16_HUMAN	147586	
IFI44	1p31.1	Q8TCB0	IFI44_HUMAN	610468	
IFI44L	1p31.1	Q53G44	IF44L_HUMAN	613975	
IFI6	1p35	P09912	IFI6_HUMAN	147572	
IFNLR1	1p36.11	Q8IU57	INLR1_HUMAN	607404	
IGFN1	1q32.1	Q86VF2	IGFN1_HUMAN		Immunoglobulin-like and fibronectin type III domain-containing protein 1 (EEF1A2-binding protein 1) (KY-interacting protein 1) [EEF1A2BP1] [KYIP1]
IGSF21	1p36.13	Q96ID5	IGS21_HUMAN		Immunoglobulin superfamily member 21 precursor (IgSF21)
IGSF3	1p13	O75054	IGSF3_HUMAN	603491	
IGSF8	1q23.1	Q969P0	IGSF8_HUMAN	606644	
IGSF9	1q22-q23	Q9P2J2	TUTLA_HUMAN	609738	
IKBKE	1q31.3	Q14164	IKKE_HUMAN	605048	
IL10	1q31-q32	P22301	IL10_HUMAN	124092	
IL12RB2	1p31.2	Q99665	I12R2_HUMAN	601642	
IL19	1q32.2	Q9UHD0	IL19_HUMAN	605687	
IL20	1q32.2	Q9NYY1	IL20_HUMAN	605619	
IL22RA1	1p36.11	Q8N6P7	I22R1_HUMAN	605457	
IL23R	1p31.2	Q5VWK5	IL23R_HUMAN	607562	
IL24	1q32	Q13007	IL24_HUMAN	604136	
IL6R	1q21	P08887	IL6RA_HUMAN	147880	
ILDR2	1q24.1	Q71H61	ILDR2_HUMAN	618081	
ILF2	1q21.3	Q12905	ILF2_HUMAN	603181	
INAVA	1q32.1	Q3KP66	INAVA_HUMAN	618051	
INKA2	1p13.2	Q9NTI7	INKA2_HUMAN		PAK4-inhibitor INKA2 (Induced in neural crest by AP2-alpha protein-related homolog) (HInca-r) (Inka box actin regulator 2) [C1orf183] [FAM212B]
INPP5B	1p34	P32019	I5P2_HUMAN	147264	
INSL5	1p22.3-p31.1	Q9Y5Q6	INSL5_HUMAN	606413	
INSRR	1q21-q23	P14616	INSRR_HUMAN	147671	
INTS11	1p36.33	Q5TA45	INT11_HUMAN	611354	
INTS3	1q21.3	Q68E01	INT3_HUMAN	611347	
INTS7	1p36.13-q42.3	Q9NVH2	INT7_HUMAN	611350	
IPO13	1p34.1	O94829	IPO13_HUMAN	610411	
IPO9	1q32.1	Q96P70	IPO9_HUMAN		Importin-9 (Imp9) (Ran-binding protein 9) (RanBP9) [IMP9] [KIAA1192] [RANBP9] [HSPC273]
IPP	1p32-p34	Q9Y573	IPP_HUMAN	147485	
IQCC	1p36.11-p34.2	Q4KMZ1	IQCC_HUMAN		IQ domain-containing protein C
IQGAP3	1q21.3	Q86VI3	IQGA3_HUMAN		Ras GTPase-activating-like protein IQGAP3
IRF2BP2	1q42.3	Q7Z5L9	I2BP2_HUMAN	615332	
IRF6	1q32.3-q41	O14896	IRF6_HUMAN	607199	
ISG15	1p36.33	P05161	ISG15_HUMAN	147571	
ISG20L2	1q23.1	Q9H9L3	I20L2_HUMAN	611930	
ITGA10	1q21	O75578	ITA10_HUMAN	604042	
ITGB3BP	1p31.3	Q13352	CENPR_HUMAN	605494	
ITLN1	1q21.3	Q8WWA0	ITLN1_HUMAN	609873	
ITLN2	1q22-q23	Q8WWU7	ITLN2_HUMAN	609874	
ITPKB	1q42.13	P27987	IP3KB_HUMAN	147522	
IVL	1q21	P07476	INVO_HUMAN	147360	
IVNS1ABP	1q25.1-q31.1	Q9Y6Y0	NS1BP_HUMAN	609209	
JAK1	1p21-p22	P23458	JAK1_HUMAN	147795	
JMJD4	1q42.13	Q9H9V9	JMJD4_HUMAN	2-oxoglutarate	
JTB	1q21	O76095	JTB_HUMAN	604671	
JUN	1p31-p32	P05412	JUN_HUMAN	165160	
KANK4	1p31.3	Q5T7N3	KANK4_HUMAN	614612	
KAZN	1p36.21	Q674X7	KAZRN_HUMAN	618301	
KCNA10	1p13.3	Q16322	KCA10_HUMAN	602420	
KCNA2	1p13	P16389	KCNA2_HUMAN	176262	
KCNA3	1p13.3	P22001	KCNA3_HUMAN	176263	
KCNAB2	1p36.3	Q13303	KCAB2_HUMAN	601142	
KCNC4	1p21	Q03721	KCNC4_HUMAN	176265	
KCND3	1p13.2	Q9UK17	KCND3_HUMAN	605411	
KCNH1	1q32.1-q32.3	O95259	KCNH1_HUMAN	603305	
KCNJ10	1q22-q23	P78508	KCJ10_HUMAN	602208	
KCNJ9	1q21-q23	Q92806	KCNJ9_HUMAN	600932	
KCNK1	1q42-q43	O00180	KCNK1_HUMAN	601745	
KCNK2	1q41	O95069	KCNK2_HUMAN	603219	
KCNN3	1q21.3	Q9UGI6	KCNN3_HUMAN	602983	
KCNQ4	1p34	P56696	KCNQ4_HUMAN	603537	
KCNT2	1q31.3	Q6UVM3	KCNT2_HUMAN	610044	
KCTD3	1q41	Q9Y597	KCTD3_HUMAN	613272	
KDF1	1p36.11	Q8NAX2	KDF1_HUMAN	616758	
KDM1A	1p36.12	O60341	KDM1A_HUMAN	609132	
KDM4A	1p34.1	O75164	KDM4A_HUMAN	609764	
KDM5B	1q32.1	Q9UGL1	KDM5B_HUMAN	605393	
KHDC4	1q22	Q7Z7F0	KHDC4_HUMAN		KH homology domain-containing protein 4 (Brings lots of money 7) (Pre-mRNA splicing factor protein KHDC4) [BLOM7] [KIAA0907] [SNORA80EHG]
KHDRBS1	1p32	Q07666	KHDR1_HUMAN	602489	
KIAA0040	1q24-q25	Q15053	K0040_HUMAN	616696	
KIAA0319L	1p34.3	Q8IZA0	K319L_HUMAN	613535	
KIAA0754	1p34.2	O94854	K0754_HUMAN		Uncharacterized protein KIAA0754
KIAA1107	1p22.1	Q9UPP5	K1107_HUMAN	617945	
KIAA1522	1p35.1	Q9P206	K1522_HUMAN		Uncharacterized protein KIAA1522
KIAA1614	1q25.3	Q5VZ46	K1614_HUMAN		Uncharacterized protein KIAA1614
KIAA2013	1p36.22	Q8IYS2	K2013_HUMAN		Uncharacterized protein KIAA2013 precursor
KIF14	1pter-q31.3	Q15058	KIF14_HUMAN	611279	
KIF17	1p36.13	Q9P2E2	KIF17_HUMAN	605037	
KIF1B	1p36.2	O60333	KIF1B_HUMAN	605995	
KIF21B	1pter-q31.3	O75037	KI21B_HUMAN	608322	
KIF26B	1q44	Q2KJY2	KI26B_HUMAN	614026	
KIF28P	1q44	B7ZC32	KIF28_HUMAN		Kinesin-like protein KIF28P (Kinesin-like protein 6) [KLP6]
KIF2C	1p34.1	Q99661	KIF2C_HUMAN	604538	
KIFAP3	1q22	Q92845	KIFA3_HUMAN	601836	
KIRREL1	1q21-q25	Q96J84	KIRR1_HUMAN	607428	
KISS1	1q32	Q15726	KISS1_HUMAN	603286	
KLF17	1p34.1	Q5JT82	KLF17_HUMAN	609602	
KLF18	1p34.1	A0A0U1RQI7	KLF18_HUMAN		Kruppel-like factor 18
KLHDC7A	1p36.13	Q5VTJ3	KLD7A_HUMAN		Kelch domain-containing protein 7A
KLHDC8A	1q32.1	Q8IYD2	KLD8A_HUMAN	614503	
KLHDC9	1q23.3	Q8NEP7	KLDC9_HUMAN	617375	
KLHL12	1p31.1	Q53G59	KLH12_HUMAN	614522	
KLHL17	1p36	Q6TDP4	KLH17_HUMAN		Kelch-like protein 17 (Actinfilin)
KLHL20	1q24.1-q24.3	Q9Y2M5	KLH20_HUMAN	617679	
KLHL21	1p36.31	Q9UJP4	KLH21_HUMAN	616262	
KMO	1q42-q44	O15229	KMO_HUMAN	603538	
KNCN	1p33	A6PVL3	KNCN_HUMAN	611455	
KPNA6	1p34.3-p35.1	O60684	IMA7_HUMAN	610563	
KPRP	1q21.3	Q5T749	KPRP_HUMAN	613260	
KRTCAP2	1q22	Q8N6L1	KTAP2_HUMAN	619029	
KTI12	1p32.3	Q96EK9	KTI12_HUMAN		Protein KTI12 homolog [SBBI81]
KYAT3	1p22.2	Q6YP21	KAT3_HUMAN	610656	
L1TD1	1p31.3	Q5T7N2	LITD1_HUMAN		LINE-1 type transposase domain-containing protein 1 (ES cell-associated protein 11) [ECAT11]
LACTBL1	1p36.12	A8MY62	BLML_HUMAN		Putative beta-lactamase-like 1
LAD1	1q25.1-q32.3	O00515	LAD1_HUMAN	602314	
LAMB3	1q32	Q13751	LAMB3_HUMAN	150310	
LAMC1	1q31	P11047	LAMC1_HUMAN	150290	
LAMC2	1q25-q31	Q13753	LAMC2_HUMAN	150292	
LAMTOR2	1q21.2	Q9Y2Q5	LTOR2_HUMAN	610389	
LAMTOR5	1p21	O43504	LTOR5_HUMAN	608521	
LAPTM5	1p34	Q13571	LAPM5_HUMAN	601476	
LAX1	1q32.1	Q8IWV1	LAX1_HUMAN		Lymphocyte transmembrane adapter 1 (Linker for activation of X cells) (Membrane-associated adapter protein LAX) [LAX]
LBR	1q42.1	Q14739	LBR_HUMAN	600024	
LCE1A	1q21.3	Q5T7P2	LCE1A_HUMAN	612603	
LCE1B	1q21.3	Q5T7P3	LCE1B_HUMAN	612604	
LCE1C	1q21.3	Q5T751	LCE1C_HUMAN	612605	
LCE1D	1q21.3	Q5T752	LCE1D_HUMAN	612606	
LCE1E	1q21.3	Q5T753	LCE1E_HUMAN	612607	
LCE1F	1q21.3	Q5T754	LCE1F_HUMAN	612608	
LCE2A	1q21.3	Q5TA79	LCE2A_HUMAN	612609	
LCE2B	1q21	O14633	LCE2B_HUMAN	612610	
LCE2C	1q21.3	Q5TA81	LCE2C_HUMAN	612611	
LCE2D	1q21.3	Q5TA82	LCE2D_HUMAN	612612	
LCE3A	1q21.3	Q5TA76	LCE3A_HUMAN	612613	
LCE3B	1q21.3	Q5TA77	LCE3B_HUMAN	612614	
LCE3C	1q21.3	Q5T5A8	LCE3C_HUMAN	612615	
LCE3D	1q21	Q9BYE3	LCE3D_HUMAN	612616	
LCE3E	1q21.3	Q5T5B0	LCE3E_HUMAN	612617	
LCE4A	1q21.3	Q5TA78	LCE4A_HUMAN	612618	
LCE5A	1q21.3	Q5TCM9	LCE5A_HUMAN	612619	
LCE6A	1q21.3	A0A183	LCE6A_HUMAN		Late cornified envelope protein 6A [C1orf44]
LCK	1p34.3	P06239	LCK_HUMAN	153390	
LDLRAD1	1p32.3	Q5T700	LRAD1_HUMAN		Low-density lipoprotein receptor class A domain-containing protein 1
LDLRAD2	1p36.12	Q5SZI1	LRAD2_HUMAN		Low-density lipoprotein receptor class A domain-containing protein 2 precursor
LDLRAP1	1p35-p36	Q5SW96	ARH_HUMAN	605747	
LEFTY1	1q42.1	O75610	LFTY1_HUMAN	603037	
LEFTY2	1q42.1	O00292	LFTY2_HUMAN	601877	
LELP1	1q21.3	Q5T871	LELP1_HUMAN	611042	
LEMD1	1q32.1	Q68G75	LEMD1_HUMAN	610480	
LENEP	1q22	Q9Y5L5	LENEP_HUMAN	607377	
LEPR	1p31	P48357	LEPR_HUMAN	601007	
LEPROT	1p31	O15243	OBRG_HUMAN	613461	
LEXM	1p32.3	Q3ZCV2	LEXM_HUMAN	616446	
LGALS8	1q42.2-q43	O00214	LEG8_HUMAN	606099	
LGR6	1q31.3	Q9HBX8	LGR6_HUMAN	606653	
LHX4	1q25.2	Q969G2	LHX4_HUMAN	602146	
LHX8	1p31.1	Q68G74	LHX8_HUMAN	604425	
LHX9	1q31-q32	Q9NQ69	LHX9_HUMAN	606066	
LIN28A	1p36.11	Q9H9Z2	LN28A_HUMAN	611043	
LIN9	1q42.12	Q5TKA1	LIN9_HUMAN	609375	
LINC00303	1q32.1	Q3SY05	CA157_HUMAN		Putative uncharacterized protein encoded by LINC00303 [C1orf157] [NCRNA00303]
LINC00337	1p36.31	Q8N6G1	CA211_HUMAN		Putative uncharacterized protein encoded by LINC00337 [C1orf211] [NCRNA00337]
LINC00862	1q32.1	A6NCI5	SIM16_HUMAN		Putative transmembrane protein encoded by LINC00862 (Small integral membrane protein 16) [C1orf98] [SMIM16]
LINC00869	1q21.1	P0C866	F91A2_HUMAN		Putative uncharacterized protein encoded by LINC00869 [FAM91A2] [KIAA0493]
LINC01356	1p13.2	Q8N9X3	YA026_HUMAN		Putative uncharacterized protein encoded by LINC01356
LINC01555	1p22.3	Q8NAE3	CA180_HUMAN		Putative uncharacterized protein encoded by LINC01555 [C1orf180]
LINGO4	1q21.3	Q6UY18	LIGO4_HUMAN	609794	
LIX1L	1q21.1	Q8IVB5	LIX1L_HUMAN		LIX1-like protein
LMNA	1q21.2-q21.3	P02545	LMNA_HUMAN	150330	
LMO4	1p22.3	P61968	LMO4_HUMAN	603129	
LMOD1	1q32	P29536	LMOD1_HUMAN	602715	
LMX1A	1q22	Q8TE12	LMX1A_HUMAN	600298	
LORICRIN	1q21	P23490	LORI_HUMAN	152445	
LPAR3	1p22.3-p31.1	Q9UBY5	LPAR3_HUMAN	605106	
LPGAT1	1p36.13-q42.3	Q92604	LGAT1_HUMAN	610473	
LRIF1	1p13.3	Q5T3J3	LRIF1_HUMAN	615354	
LRIG2	1p13.1	O94898	LRIG2_HUMAN	608869	
LRP8	1q34	Q14114	LRP8_HUMAN	602600	
LRRC38	1p36.21	Q5VT99	LRC38_HUMAN	615212	
LRRC39	1p21.3	Q96DD0	LRC39_HUMAN		Leucine-rich repeat-containing protein 39 (Myosin-interacting M-band-associated stress-responsive protein) (Myomasp) [UNQ6500/PRO21368]
LRRC40	1p31.1	Q9H9A6	LRC40_HUMAN		Leucine-rich repeat-containing protein 40
LRRC41	1p34.2	Q15345	LRC41_HUMAN	618753	
LRRC42	1p32.3	Q9Y546	LRC42_HUMAN		Leucine-rich repeat-containing protein 42
LRRC47	1p36.32	Q8N1G4	LRC47_HUMAN		Leucine-rich repeat-containing protein 47 [KIAA1185]
LRRC52	1q23.3	Q8N7C0	LRC52_HUMAN	615218	
LRRC53	1p31.3	A6NM62	LRC53_HUMAN		Leucine-rich repeat-containing protein 53
LRRC7	1p31.1	Q96NW7	LRRC7_HUMAN	614453	
LRRC71	1q23.1	Q8N4P6	LRC71_HUMAN		Leucine-rich repeat-containing protein 71 [C1orf92]
LRRC8B	1p22.2	Q6P9F7	LRC8B_HUMAN	612888	
LRRC8C	1p22.2	Q8TDW0	LRC8C_HUMAN	612889	
LRRC8D	1p22.2	Q7L1W4	LRC8D_HUMAN	612890	
LRRIQ3	1p31.1	A6PVS8	LRIQ3_HUMAN	617957	
LRRN2	1q32.1	O75325	LRRN2_HUMAN	605492	
LSM10	1p34.2	Q969L4	LSM10_HUMAN	617909	
LURAP1	1p34	Q96LR2	LURA1_HUMAN	616129	
LUZP1	1p36	Q86V48	LUZP1_HUMAN	601422	
LY9	1q21.3-q22	Q9HBG7	LY9_HUMAN	600684	
LYPD8	1q44	Q6UX82	LYPD8_HUMAN		Ly6/PLAUR domain-containing protein 8 precursor [UNQ511/PRO1026]
LYPLA2	1p36.11	O95372	LYPA2_HUMAN		Acyl-protein thioesterase 2 (EC 3.1.2.-) (APT-2) (Lysophospholipase II) (LPL-II) (LysoPLA II) [APT2]
LYPLAL1	1q41	Q5VWZ2	LYPL1_HUMAN	616548	
LYSMD1	1q21.2	Q96S90	LYSM1_HUMAN		LysM and putative peptidoglycan-binding domain-containing protein 1 [SB145]
LYST	1q42.1-q42.2	Q99698	LYST_HUMAN	606897	
LZIC	1p36.22	Q8WZA0	LZIC_HUMAN	610458	
MAB21L3	1p13.1	Q8N8X9	MB213_HUMAN		Protein mab-21-like 3 [C1orf161]
MACF1	1p31-p32	Q9UPN3	MACF1_HUMAN	608271	
MACO1	1p36.11	Q8N5G2	MACOI_HUMAN	610301	
MAD2L2	1p36	Q9UI95	MD2L2_HUMAN	604094	
MAEL	1q24.1	Q96JY0	MAEL_HUMAN	611368	
MAGI3	1p12-p11.2	Q5TCQ9	MAGI3_HUMAN	615943	
MAGOH	1p33-p34	P61326	MGN_HUMAN	602603	
MAN1A2	1p13	O60476	MA1A2_HUMAN	604345	
MAN1C1	1p35	Q9NR34	MA1C1_HUMAN		Mannosyl-oligosaccharide 1,2-alpha-mannosidase IC (EC 3.2.1.113) (HMIC) (Mannosidase alpha class 1C member 1) (Processing alpha-1,2-mannosidase IC) (Alpha-1,2-mannosidase IC) [MAN1A3] [MAN1C]
MANEAL	1p34.3	Q5VSG8	MANEL_HUMAN		Glycoprotein endo-alpha-1,2-mannosidase-like protein (EC 3.2.1.-)
MAP10	1q42.2	Q9P2G4	MAP10_HUMAN	618551	
MAP1LC3C	1q43	Q9BXW4	MLP3C_HUMAN	609605	
MAP3K21	1q42	Q5TCX8	M3K21_HUMAN	614793	
MAP3K6	1p35.2	O95382	M3K6_HUMAN	604468	
MAP7D1	1p34.3	Q3KQU3	MA7D1_HUMAN		MAP7 domain-containing protein 1 (Arginine/proline-rich coiled-coil domain-containing protein 1) (Proline/arginine-rich coiled-coil domain-containing protein 1) [KIAA1187] [PARCC1] [RPRC1] [PP2464]
MAPKAPK2	1q32	P49137	MAPK2_HUMAN	602006	
MARCKSL1	1p35.1	P49006	MRP_HUMAN	602940	
MARK1	1q41	Q9P0L2	MARK1_HUMAN	606511	
MASP2	1p36.2-p36.3	O00187	MASP2_HUMAN	605102	
MAST2	1p34.1	Q6P0Q8	MAST2_HUMAN	612257	
MATN1	1p35	P21941	MATN1_HUMAN	115437	
MCL1	1q21	Q07820	MCL1_HUMAN	159552	
MCOLN2	1p22.3	Q8IZK6	MCLN2_HUMAN	607399	
MCOLN3	1p22.3	Q8TDD5	MCLN3_HUMAN	607400	
MDM4	1q32	O15151	MDM4_HUMAN	602704	
MDS2	1p36	Q8NDY4	MDS2_HUMAN	607305	
MEAF6	1p33-p35.3	Q9HAF1	EAF6_HUMAN	611001	
MECR	1p22.3-pter	Q9BV79	MECR_HUMAN	608205	
MED18	1p35.3	Q9BUE0	MED18_HUMAN	612384	
MED8	1p34.2	Q96G25	MED8_HUMAN	607956	
MEF2D	1q12-q23	Q14814	MEF2D_HUMAN	600663	
MEGF6	1p36.3	O75095	MEGF6_HUMAN	604266	
MENT	1q21.2	Q9BUN1	MENT_HUMAN		Protein MENT precursor (Methylated in normal thymocytes protein) [C1orf56] [UNQ547/PRO1104]
METTL11B	1q22	Q5VVY1	NTM1B_HUMAN		Alpha N-terminal protein methyltransferase 1B (EC 2.1.1.299) (Methyltransferase-like protein 11B) (X-Pro-Lys N-terminal protein methyltransferase 1B) (NTM1B) [C1orf184] [NRMT2]
METTL18	1q24.2	O95568	MET18_HUMAN	615255	
MEX3A	1q22	A1L020	MEX3A_HUMAN	611007	
MFAP2	1p35.2	P55001	MFAP2_HUMAN	156790	
MFN2	1p36.22	O95140	MFN2_HUMAN	608507	
MFSD14A	1p21.3	Q96MC6	MF14A_HUMAN		Hippocampus abundant transcript 1 protein (Major facilitator superfamily domain-containing 14A) (Putative tetracycline transporter-like protein) [HIAT1]
MFSD2A	1p34.2	Q8NA29	NLS1_HUMAN	614397	
MFSD4A	1q32.1	Q8N468	MFD4A_HUMAN		Major facilitator superfamily domain-containing protein 4A (Major facilitator superfamily domain-containing protein 4) [MFSD4] [UNQ3064/PRO9894]
MGST3	1q23	O14880	MGST3_HUMAN	604564	
MIA3	1p36.33	Q5JRA6	TGO1_HUMAN	613455	
MIB2	1p36.33	Q96AX9	MIB2_HUMAN	611141	
MICOS10	1p36.13	Q5TGZ0	MIC10_HUMAN	616574	
MIER1	1p31.2	Q8N108	MIER1_HUMAN		Mesoderm induction early response protein 1 (Early response 1) (Er1) (Mi-er1) (hMi-er1) [KIAA1610]
MIGA1	1p31.1	Q8NAN2	MIGA1_HUMAN		Mitoguardin 1 (Protein FAM73A) [FAM73A]
MIIP	1p31.3	Q5JXC2	MIIP_HUMAN	608772	
MINDY1	1q21.2	Q8N5J2	MINY1_HUMAN	618407	
MIR9-1HG	1q22	Q13536	CROC4_HUMAN	618747	
MIXL1	1q42.12	Q9H2W2	MIXL1_HUMAN	609852	
MKNK1	1p34.1	Q9BUB5	MKNK1_HUMAN	606724	
MLLT11	1q21	Q13015	AF1Q_HUMAN	604684	
MMACHC	1p34.1	Q9Y4U1	MMAC_HUMAN	609831	
MMEL1	1p36	Q495T6	MMEL1_HUMAN	618104	
MMP23B	1p36.3	O75900	MMP23_HUMAN	603321	
MMTAG2	1q42.13	Q9BU76	MMTA2_HUMAN		Multiple myeloma tumor-associated protein 2 (hMMTAG2) [C1orf35]
MNDA	1q22	P41218	MNDA_HUMAN	159553	
MOB3C	1p33	Q70IA8	MOB3C_HUMAN		MOB kinase activator 3C (Mob1 homolog 2C) (Mps one binder kinase activator-like 2C) [MOBKL2C]
MORN1	1p36.33-p36.32	Q5T089	MORN1_HUMAN		MORN repeat-containing protein 1
MOV10	1p13.1	Q9HCE1	MOV10_HUMAN	610742	
MPC2	1q24	O95563	MPC2_HUMAN	614737	
